date,time,fare,tip,earnings,distance,duration,restaurant_address,points,deliveries_count,dropoff_latitude,dropoff_longitude,restaurant_latitude,restaurant_longitude,weekday,weekday_name,is_weekend,is_holiday,duration_min,speed_mph,part_of_day,earnings_per_mile,earnings_per_hour,tip_pct,driver_binary
2025-07-24,1.0,4.52,2.0,6.52,1.48,13m 27s,Jack in the Box (501 N Milpas St),1,1,34.4158583,-119.6767938,34.4262994,-119.6856795,3,Thursday,False,False,13.45,6.602230483271375,Night,4.405405405405405,29.08550185873606,0.3067484662576687,1
2025-07-24,2.0,16.56,6.5,23.06,14.76,45m 57s,Jack in the Box (501 N Milpas St),2,2,34.43376110083814,-119.89789477511442,34.4262994,-119.6856795,3,Thursday,False,False,45.95,19.27312295973885,Night,1.562330623306233,30.11099020674646,0.2818733738074588,1
2025-07-24,7.5,3.1799999999999997,3.0,6.18,2.99,15m 18s,McDonald's (1115 Casitas Pass Rd),1,1,34.4021693,-119.5091872,34.3968085,-119.5123961,3,Thursday,False,False,15.3,11.725490196078432,Morning,2.0668896321070234,24.235294117647054,0.4854368932038835,0
2025-07-24,18.5,7.210000000000001,23.0,30.21,9.39,46m 09s,China Palace,12,3,34.4427808,-119.5792896,34.42186627540789,-119.6496213058011,3,Thursday,False,False,46.15,12.2080173347779,Evening,3.217252396166134,39.276273022751894,0.7613373055279709,1
2025-07-24,19.5,10.04,2.0,12.04,8.19,24 min 31 sec,California Pasta,6,1,34.4335058,-119.7471141,34.42000538599101,-119.70006437696536,3,Thursday,False,False,24.516666666666666,20.04350781781101,Evening,1.47008547008547,29.465669612508496,0.1661129568106312,1
2025-07-24,20.5,2.67,3.5,6.17,1.58,7 min 11 sec,Mandarin Palace,6,1,34.4525698,-119.7552533,34.43908353739146,-119.75253219045725,3,Thursday,False,False,7.183333333333334,13.19721577726218,Evening,3.90506329113924,51.53596287703016,0.5672609400324149,1
2025-06-24,0.0,5.24,13.97,19.21,4.75,26m 37s,Jack in the Box (501 N Milpas St),2,1,34.4274007,-119.7160809,34.4262994,-119.6856795,1,Tuesday,False,False,26.616666666666667,10.70757670632436,Night,4.04421052631579,43.30369442705072,0.7272254034357105,1
2025-06-24,1.0,2.7699999999999996,4.32,7.09,3.47,16m 28s,7‑Eleven (Montecito St),1,1,34.4315262,-119.7014581,34.41226742768558,-119.6977621609164,1,Tuesday,False,False,16.466666666666665,12.643724696356276,Night,2.0432276657060515,25.83400809716599,0.609308885754584,1
2025-03-24,0.5,4.49,3.0,7.49,1.25,21 min 02 s,McDonald's (29 N Milpas St),1,1,34.4221319,-119.702667,34.4222683,-119.6802254,0,Monday,False,False,21.033333333333335,3.565768621236133,Night,5.992,21.36608557844691,0.4005340453938584,1
2025-03-24,1.5,3.04,3.0,6.04,2.0,19 min 33 s,"McDonald's, Cliff Dr",1,1,34.4221319,-119.702667,34.40194832623745,-119.72234704780958,0,Monday,False,False,19.55,6.138107416879794,Night,3.02,18.53708439897698,0.4966887417218543,1
2025-03-24,8.5,5.09,3.0,8.09,9.69,21m 10s,Banda Burrito (3614 State St),1,1,34.422207624508424,-119.8820821597438,34.440811051331245,-119.7409175039498,0,Monday,False,False,21.166666666666668,27.467716535433063,Morning,0.8348813209494325,22.93228346456693,0.3708281829419036,0
2025-03-24,11.0,3.33,0.0,3.33,1.73,13m 30s,Chipotle Mexican Grill (3851 State St),3,1,34.4422265,-119.7549119,34.439698635958216,-119.74914917511413,0,Monday,False,False,13.5,7.688888888888888,Lunch,1.92485549132948,14.8,0.0,0
2025-03-24,12.0,4.04,1.0,5.04,5.9,30m 15s,McDonald's (6900 Market Place Drive),3,1,34.4174573,-119.8670406,34.4290307,-119.870121,0,Monday,False,False,30.25,11.702479338842975,Lunch,0.8542372881355932,9.996694214876031,0.1984126984126984,0
2025-03-24,20.5,3.3099999999999996,2.0,5.31,3.79,17 min 31 s,Panda Express (3849 State St Space I-58),6,1,34.4190692,-119.7165843,34.43951324301522,-119.7491241173132,0,Monday,False,False,17.516666666666666,12.981921979067554,Evening,1.401055408970976,18.188392007611796,0.3766478342749529,1
2025-05-24,0.5,22.04,4.0,26.04,18.4,50m 22s,Santa Barbara Pizza House (515 State St),2,2,34.410031666777655,-119.86178711574163,34.4170674,-119.6962842,5,Saturday,True,False,50.36666666666667,21.919258769027135,Night,1.415217391304348,31.02051621442753,0.1536098310291858,1
2025-05-24,2.5,3.25,8.3,11.55,3.12,14m 06s,7-Eleven (7390 Calle Real),1,1,34.4325261,-119.8735212,34.4331991,-119.8847424,5,Saturday,True,False,14.1,13.276595744680852,Night,3.701923076923077,49.14893617021277,0.7186147186147186,1
2025-05-24,8.0,8.16,6.0,14.16,9.0,1h 00m,"Yet’z Bagels, Kellogg Way, Goleta, CA",2,2,34.4425348,-119.8359188,34.4128726,-119.8572217,5,Saturday,True,False,60.0,9.0,Morning,1.5733333333333333,14.16,0.423728813559322,0
2025-05-24,9.5,3.01,2.0,5.01,1.44,15m 08s,Starbucks (888 Embarcadero del Norte),1,1,34.417430743473545,-119.85865276455183,34.4133556,-119.8551797,5,Saturday,True,False,15.133333333333333,5.709251101321585,Morning,3.4791666666666665,19.863436123348016,0.3992015968063872,0
2025-05-24,10.5,6.92,8.11,15.03,4.0,37m 40s,Starbucks (888 Embarcadero del Norte),6,2,34.4221319,-119.702667,34.4133556,-119.8551797,5,Saturday,True,False,37.666666666666664,6.371681415929204,Morning,3.7575,23.941592920353983,0.5395874916833,0
2025-05-24,12.0,6.279999999999999,4.0,10.28,4.96,20m 46s,Su’s Bowl (Isla Vista),6,2,34.4307179,-119.8752951,34.4129772,-119.857419,5,Saturday,True,False,20.766666666666666,14.330658105939005,Lunch,2.07258064516129,29.701444622792938,0.3891050583657587,0
2025-05-24,18.5,6.38,7.78,14.16,3.33,31m 29s,California Pasta,12,1,34.4190563,-119.6680414,34.42000538599101,-119.70006437696536,5,Saturday,True,False,31.483333333333334,6.346214928533616,Evening,4.252252252252252,26.985706723133937,0.5494350282485876,1
2025-05-24,19.5,3.0900000000000016,11.79,14.88,2.64,23m 58s,Sachi Ramen (Santa Barbara),6,1,34.4158583,-119.6767938,34.4179964,-119.7000379,5,Saturday,True,False,23.966666666666665,6.609179415855355,Evening,5.636363636363637,37.25173852573018,0.7923387096774193,1
2025-05-24,20.0,3.0700000000000003,17.32,20.39,4.81,35m 15s,Habit Burger & Grill (216 South Milpas Street),6,1,34.4297268,-119.599877,34.41959759586662,-119.6759707192938,5,Saturday,True,False,35.25,8.187234042553191,Evening,4.23908523908524,34.706382978723404,0.849435998038254,1
2025-05-24,20.0,3.33,4.0,7.33,3.61,19m 04s,Taco Bell (5980 Hollister Ave),6,1,34.4146025,-119.84581,34.4362939,-119.8304545,5,Saturday,True,False,19.066666666666663,11.360139860139862,Evening,2.030470914127424,23.06643356643357,0.5457025920873124,0
2025-05-24,23.5,4.369999999999999,5.08,9.45,1.96,15m 37s,"Taco Bell, 821 N Milpas St",1,1,34.4209307,-119.7024531,34.4295465,-119.6900785,5,Saturday,True,False,15.616666666666667,7.530416221985059,Night,4.821428571428571,36.30736392742796,0.5375661375661376,1
2025-05-24,23.5,5.07,10.91,15.98,6.61,35m 16s,"Taco Bell, 821 N Milpas St",2,1,34.4403683,-119.7302801,34.4295465,-119.6900785,5,Saturday,True,False,35.266666666666666,11.245746691871457,Night,2.417549167927383,27.187145557655956,0.6827284105131414,1
2025-09-24,1.0,3.0299999999999994,8.46,11.49,1.84,13m 47s,Jack in the Box (501 N Milpas St),1,1,34.4149116,-119.7134866,34.4262994,-119.6856795,2,Wednesday,False,False,13.783333333333331,8.009673518742444,Night,6.244565217391304,50.01692865779928,0.7362924281984334,1
2025-09-24,15.5,9.19,8.88,18.07,9.19,37m 31s,Mandarin Palace,2,1,34.43376110083814,-119.89789477511442,34.43908353739146,-119.75253219045725,2,Wednesday,False,False,37.516666666666666,14.697467792092404,Afternoon,1.9662676822633296,28.89915593069747,0.4914222468179303,1
2025-09-24,19.0,2.42,4.0,6.42,0.99,12m 05s,7-Eleven (5810 Hollister),6,1,34.4374409,-119.8289446,34.4361697,-119.8269452,2,Wednesday,False,False,12.083333333333334,4.9158620689655175,Evening,6.484848484848484,31.878620689655172,0.6230529595015576,1
2025-09-24,19.5,5.640000000000001,5.0,10.64,4.16,35m 43s,Chipotle Mexican Grill (3851 State St),12,2,34.4240478,-119.6991564,34.439698635958216,-119.74914917511413,2,Wednesday,False,False,35.71666666666667,6.988334111059263,Evening,2.557692307692308,17.874008399440036,0.4699248120300752,1
2025-04-25,1.0,12.16,3.0,15.16,7.75,53m 12s,"Taco Bell, 821 N Milpas St",2,2,34.3998014,-119.7277071,34.4295465,-119.6900785,4,Friday,False,False,53.2,8.740601503759398,Night,1.9561290322580644,17.097744360902254,0.1978891820580474,1
2025-04-25,9.5,4.07,5.0,9.07,1.51,19 min 02 sec,Cajé,1,1,34.41182343943442,-119.86450526162282,34.425317675129044,-119.7066449776383,4,Friday,False,False,19.033333333333335,4.760070052539405,Morning,6.006622516556291,28.591943957968475,0.5512679162072767,0
2025-04-25,12.0,10.04,0.0,10.04,7.9,32 min 10 sec,Chipotle Mexican Grill (3851 State St),3,1,34.4503188,-119.659725,34.439698635958216,-119.74914917511413,4,Friday,False,False,32.166666666666664,14.735751295336788,Lunch,1.270886075949367,18.727461139896377,0.0,0
2025-04-25,19.0,13.03,3.6,16.63,12.35,59 min 51 sec,Szechuan Restaurant (Cliff Dr),12,1,34.4374179,-119.8168,34.4024127,-119.7235134,4,Friday,False,False,59.85,12.38095238095238,Evening,1.3465587044534413,16.671679197994987,0.2164762477450391,0
2025-04-25,20.0,13.88,8.19,22.07,5.85,57 min 52 sec,Wendy's (5724 Hollister Ave),18,2,34.40992649645646,-119.85488767511556,34.4359505,-119.824232,4,Friday,False,False,57.86666666666667,6.065668202764977,Evening,3.772649572649573,22.88364055299539,0.3710919800634345,0
2025-04-25,20.0,3.2399999999999993,7.38,10.62,4.38,18m 21s,Saigon Vietnamese Restaurant,6,1,34.4221479,-119.668124,34.41801199900006,-119.70004461545196,4,Friday,False,False,18.35,14.321525885558582,Evening,2.4246575342465753,34.724795640326974,0.6949152542372882,1
2025-04-25,22.5,4.54,2.0,6.54,3.16,16m 23s,7‑Eleven (Montecito St),1,1,34.4162913,-119.7231008,34.41226742768558,-119.6977621609164,4,Friday,False,False,16.383333333333333,11.572736520854528,Night,2.069620253164557,23.95116988809766,0.3058103975535168,1
2025-04-25,23.5,4.08,6.0,10.08,3.49,26m 50s,The Cookie Plug (Santa Barbara),1,1,34.4242808,-119.6668805,34.4210691,-119.7010365,4,Friday,False,False,26.833333333333332,7.803726708074535,Night,2.8882521489971347,22.53913043478261,0.5952380952380952,1
2025-08-25,8.5,10.029999999999998,24.66,34.69,5.89,55m 50s,Cajé Paseo,3,4,34.4245461,-119.6906223,34.419842,-119.6999297,0,Monday,False,False,55.833333333333336,6.329552238805969,Morning,5.889643463497453,37.27880597014925,0.7108676852118767,0
2025-08-25,9.5,4.03,3.0,7.03,4.68,27m 40s,McDonald's (29 N Milpas St),1,1,34.4270827,-119.6992472,34.4222641,-119.6802126,0,Monday,False,False,27.666666666666668,10.149397590361444,Morning,1.5021367521367524,15.24578313253012,0.4267425320056899,0
2025-08-25,15.0,2.97,7.21,10.18,2.66,20m 37s,Chick-fil-A (3707 State St),1,1,34.4379327,-119.7087821,34.44029719326225,-119.7429107309353,0,Monday,False,False,20.616666666666667,7.741309620048504,Afternoon,3.827067669172932,29.626515763945022,0.7082514734774067,1
2025-08-25,15.5,3.09,4.0,7.09,1.74,17m 48s,"Taco Bell, 821 N Milpas St",1,1,34.4158583,-119.6767938,34.4295465,-119.6900785,0,Monday,False,False,17.8,5.865168539325842,Afternoon,4.07471264367816,23.89887640449438,0.5641748942172073,1
2025-07-25,7.5,2.8199999999999994,4.48,7.3,1.78,22m 44s,Starbucks (539 State St),1,1,34.4161028,-119.7150814,34.4175525,-119.6967592,4,Friday,False,False,22.733333333333334,4.697947214076247,Morning,4.101123595505618,19.266862170087975,0.6136986301369863,0
2025-07-25,8.0,3.51,3.0,6.51,3.79,20m 11s,McDonald's (146 S Fairview Ave),1,1,34.4085594,-119.7008271,34.43872014995132,-119.83069700725405,4,Friday,False,False,20.183333333333337,11.266721717588768,Morning,1.717678100263852,19.35260115606936,0.4608294930875576,0
2025-07-25,19.5,3.92,10.98,14.9,6.08,30 min 10 sec,McDonald's (29 N Milpas St),6,1,34.4229822,-119.5954998,34.4222641,-119.6802126,4,Friday,False,False,30.166666666666668,12.092817679558012,Evening,2.450657894736842,29.6353591160221,0.7369127516778523,1
2025-07-25,20.0,3.0600000000000005,10.33,13.39,0.94,17 min 57 sec,Apna Indian Kitchen (Santa Barbara),6,1,34.4311416,-119.6939022,34.4191948,-119.6985613,4,Friday,False,False,17.95,3.142061281337047,Evening,14.244680851063832,44.75766016713093,0.7714712471994025,1
2025-07-25,20.5,4.349999999999999,6.69,11.04,5.53,40 min 16 sec,St. Bibiana,6,1,34.4356285,-119.7739207,34.41828329545669,-119.69861404998004,4,Friday,False,False,40.266666666666666,8.240066225165563,Evening,1.9963833634719708,16.450331125827812,0.6059782608695653,1
2025-07-25,22.0,2.8300000000000005,3.82,6.65,2.34,20 min 38 sec,Panda Express (3849 State St Space I-58),1,1,34.4289143,-119.7236716,34.439068556781415,-119.74916984627846,4,Friday,False,False,20.633333333333333,6.804523424878837,Night,2.841880341880342,19.337641357027465,0.5744360902255639,1
2025-06-25,1.0,6.609999999999999,4.0,10.61,1.08,26m 29s,Jack in the Box (501 N Milpas St),1,1,34.4325168,-119.6989896,34.4262994,-119.6856795,2,Wednesday,False,False,26.483333333333334,2.4468219005663943,Night,9.824074074074073,24.037759597230963,0.3770028275212064,1
2025-06-25,1.5,21.03,4.99,26.020000000000003,14.16,27m 53s,Jack in the Box (501 N Milpas St),1,1,34.4391992,-119.8509255,34.4262994,-119.6856795,2,Wednesday,False,False,27.883333333333333,30.469814704124328,Night,1.8375706214689267,55.99043634190079,0.1917755572636433,1
2025-06-25,2.5,12.04,0.0,12.04,4.21,29m 23s,Jack in the Box (6875 Hollister Ave),1,1,34.4381478,-119.8039699,34.4299362,-119.8687794,2,Wednesday,False,False,29.383333333333333,8.596710153148043,Night,2.859857482185273,24.585365853658537,0.0,1
2025-06-25,19.0,2.8600000000000003,4.17,7.03,1.9,15m 52s,Saigon Vietnamese Restaurant,6,1,34.434022,-119.7135805,34.41801199900006,-119.70004461545196,2,Wednesday,False,False,15.866666666666667,7.184873949579832,Evening,3.7,26.58403361344538,0.5931721194879089,1
2025-06-25,20.0,2.0600000000000005,8.07,10.13,0.66,12m 34s,Mission Street Ice Cream and Yogurt,6,1,34.4215118,-119.6941699,34.428328,-119.716679,2,Wednesday,False,False,12.566666666666666,3.151193633952255,Evening,15.34848484848485,48.366047745358095,0.7966436327739388,1
2025-06-25,21.5,3.1000000000000005,6.97,10.07,1.96,22m 6s,"Taco Bell, 821 N Milpas St",1,1,34.4313392,-119.7050663,34.4295465,-119.6900785,2,Wednesday,False,False,22.1,5.321266968325792,Evening,5.137755102040817,27.339366515837103,0.692154915590864,1
2025-06-25,22.5,3.01,5.0,8.01,1.19,15m 19s,Jack in the Box (501 N Milpas St),1,1,34.424078,-119.669489,34.4262994,-119.6856795,2,Wednesday,False,False,15.316666666666666,4.661588683351469,Night,6.73109243697479,31.377584330794345,0.6242197253433208,1
2025-06-25,23.5,2.84,4.19,7.03,2.74,18m 54s,"Taco Bell, 821 N Milpas St",1,1,34.4119172,-119.6914365,34.4295465,-119.6900785,2,Wednesday,False,False,18.9,8.6984126984127,Night,2.565693430656934,22.317460317460316,0.5960170697012802,1
2025-03-25,1.0,3.08,7.99,11.07,4.33,25 min 10 s,The Cookie Plug (Santa Barbara),1,1,34.4221319,-119.702667,34.4210691,-119.7010365,1,Tuesday,False,False,25.166666666666668,10.32317880794702,Night,2.556581986143187,26.39205298013245,0.7217705510388437,1
2025-03-25,2.0,10.44,4.0,14.44,7.44,18 min 10 s,Jack in the Box (501 N Milpas St),1,1,34.4279799,-119.7211213,34.4262994,-119.6856795,1,Tuesday,False,False,18.166666666666668,24.57247706422018,Night,1.9408602150537633,47.69174311926605,0.2770083102493075,1
2025-03-25,12.5,13.53,5.58,19.11,13.29,59m 15s,Sephora US (Lower State),6,2,34.4448302,-119.8185414,34.4192946,-119.6991627,1,Tuesday,False,False,59.25,13.458227848101265,Lunch,1.4379232505643342,19.351898734177215,0.2919937205651491,0
2025-03-25,23.5,2.469999999999999,15.21,17.68,2.67,19 min 12 s,Taco Bell (1840 Cliff Dr),1,1,34.4257134,-119.713349,34.4018453,-119.7217806,1,Tuesday,False,False,19.2,8.34375,Night,6.621722846441948,55.25,0.8602941176470589,1
2025-05-25,1.0,5.790000000000001,10.02,15.81,3.6,32m 21s,The Ice Cream Shop (3430 STATE ST),2,1,34.4164258,-119.7004521,34.428646794288454,-119.71665501618725,6,Sunday,True,False,32.35,6.676970633693972,Night,4.391666666666667,29.323029366306027,0.6337760910815938,1
2025-05-25,1.5,13.12,11.0,24.12,9.67,47m 22s,Banda Burrito (3614 State St),3,2,34.4266894,-119.6726445,34.440811051331245,-119.7409175039498,6,Sunday,True,False,47.36666666666667,12.249120337790288,Night,2.4943123061013446,30.55313159746657,0.4560530679933665,1
2025-05-25,1.5,3.09,8.3,11.39,3.12,14m 06s,7-Eleven (7390 Calle Real),1,1,34.4325261,-119.8735212,34.4331991,-119.8847424,6,Sunday,True,False,14.1,13.276595744680852,Night,3.6506410256410255,48.468085106382986,0.7287093942054435,1
2025-05-25,12.5,4.4,5.68,10.08,6.34,25m 30s,McDonald's (146 S Fairview Ave),3,1,34.45306894194764,-119.79493736162084,34.4368539,-119.8301947,6,Sunday,True,False,25.5,14.91764705882353,Lunch,1.5899053627760251,23.71764705882353,0.5634920634920635,0
2025-05-25,18.0,3.33,10.0,13.33,2.73,18m 06s,Kyoto Japanese Restaurant,6,1,34.4215118,-119.6941699,34.44095850422322,-119.73380944614956,6,Sunday,True,False,18.1,9.049723756906076,Evening,4.882783882783883,44.1878453038674,0.7501875468867216,1
2025-05-25,18.5,3.1799999999999997,10.27,13.45,4.29,29m 14s,Eureka! (Santa Barbara),6,1,34.4119172,-119.6914365,34.41881513514415,-119.70021517696546,6,Sunday,True,False,29.233333333333334,8.805017103762827,Evening,3.135198135198135,27.6054732041049,0.7635687732342008,1
2025-09-25,22.5,3.0599999999999996,4.19,7.25,2.2,26m 56s,"Taco Bell, 821 N Milpas St",1,1,34.4158583,-119.6767938,34.4295465,-119.6900785,3,Thursday,False,False,26.933333333333337,4.900990099009901,Night,3.295454545454545,16.1509900990099,0.5779310344827586,1
2025-09-25,23.5,8.079999999999998,17.53,25.61,3.88,52m 40s,Jack in the Box (501 N Milpas St),3,2,34.4125149,-119.7034698,34.4262994,-119.6856795,3,Thursday,False,False,52.666666666666664,4.420253164556962,Night,6.600515463917525,29.17594936708861,0.6844982428738775,1
2025-04-26,0.0,2.4299999999999997,4.09,6.52,1.56,12m 31s,"Taco Bell, 821 N Milpas St",1,1,34.4304021,-119.7037918,34.4295465,-119.6900785,5,Saturday,True,False,12.516666666666667,7.4780292942743,Night,4.179487179487179,31.254327563248996,0.6273006134969326,1
2025-04-26,0.5,5.85,5.24,11.09,2.16,22m 11s,Jack in the Box (501 N Milpas St),1,1,34.4209307,-119.7024531,34.4262994,-119.6856795,5,Saturday,True,False,22.183333333333337,5.842223891810668,Night,5.134259259259259,29.995492111194583,0.472497745716862,1
2025-04-26,0.5,5.829999999999999,6.19,12.02,2.6,33m 28s,McDonald's (29 N Milpas St),1,1,34.4274604,-119.7229746,34.42374070774889,-119.67975739730134,5,Saturday,True,False,33.46666666666667,4.661354581673306,Night,4.623076923076923,21.549800796812747,0.5149750415973379,1
2025-04-26,8.0,7.03,0.0,7.03,7.84,22 min 57 sec,Jack in the Box (3747 State St),1,1,34.4335058,-119.7471141,34.4401877,-119.7441611,5,Saturday,True,False,22.95,20.49673202614379,Morning,0.8966836734693878,18.37908496732026,0.0,0
2025-04-26,9.5,5.68,5.0,10.68,3.49,37 min 39 sec,Super Cuca's (626 W Micheltorena St),2,2,34.4321735,-119.8736136,34.4193211,-119.7158949,5,Saturday,True,False,37.65,5.561752988047809,Morning,3.0601719197707733,17.019920318725102,0.4681647940074906,0
2025-04-26,10.5,4.94,1.09,6.03,4.18,25 min 55 sec,Starbucks (Hollister & Storke-Goleta),3,1,34.4174573,-119.8670406,34.42963227133667,-119.87246797090242,5,Saturday,True,False,25.916666666666668,9.67717041800643,Morning,1.4425837320574164,13.960128617363344,0.1807628524046434,0
2025-04-26,18.5,9.1,17.59,26.69,9.29,35m 53s,Luna Grill - Santa Barbara,12,1,34.4222054,-119.6874234,34.4401289,-119.7523599,5,Saturday,True,False,35.88333333333333,15.53367394333488,Evening,2.8729817007534986,44.627960984672555,0.6590483327088797,1
2025-04-26,19.0,15.03,3.0,18.03,11.78,1h 03m 00s,Saigon Vietnamese Restaurant,12,1,34.4222618,-119.8690106,34.41801199900006,-119.70004461545196,5,Saturday,True,False,3.0,235.59999999999997,Evening,1.5305602716468594,360.6,0.1663893510815307,1
2025-04-26,21.0,11.13,12.88,24.01,7.13,37m 58s,Chipotle Mexican Grill (3851 State St),3,2,34.4084015,-119.6935198,34.439698635958216,-119.74914917511413,5,Saturday,True,False,37.96666666666667,11.267778753292362,Evening,3.367461430575035,37.943810359964885,0.5364431486880467,1
2025-04-26,22.0,3.789999999999999,4.24,8.03,5.41,20m 34s,"Taco Bell, 821 N Milpas St",1,1,34.4260186,-119.6810988,34.4295465,-119.6900785,5,Saturday,True,False,20.566666666666663,15.782820097244734,Night,1.4842883548983363,23.426256077795788,0.5280199252801994,1
2025-04-26,22.0,3.4299999999999997,4.0,7.43,3.81,17 min 30 sec,Taco Bell (1840 Cliff Dr),1,1,34.4140897,-119.7188449,34.4018453,-119.7217806,5,Saturday,True,False,17.5,13.062857142857142,Night,1.9501312335958003,25.474285714285713,0.5383580080753702,0
2025-04-26,23.0,3.03,1.0,4.03,2.65,31 min 12 sec,McDonald's (146 S Fairview Ave),1,1,34.4114977,-119.843644,34.4368539,-119.8301947,5,Saturday,True,False,31.2,5.096153846153846,Night,1.5207547169811322,7.75,0.2481389578163771,0
2025-04-26,23.0,9.54,12.21,21.75,4.47,23m 27s,"Taco Bell, 821 N Milpas St",2,2,34.4084015,-119.6935198,34.4295465,-119.6900785,5,Saturday,True,False,23.45,11.437100213219615,Night,4.8657718120805376,55.65031982942431,0.5613793103448276,1
2025-04-26,23.5,15.06,0.0,15.06,7.73,36 min 14 sec,IV Pizza Pub,2,2,34.4499735,-119.8391396,34.4109751,-119.8554265,5,Saturday,True,False,36.233333333333334,12.80036798528059,Night,1.9482535575679172,24.93836246550138,0.0,0
2025-08-26,0.0,2.75,5.57,8.32,1.86,15m 56s,"Taco Bell, 821 N Milpas St",1,1,34.4265681,-119.7101531,34.4295465,-119.6900785,1,Tuesday,False,False,15.933333333333334,7.004184100418411,Night,4.473118279569892,31.330543933054397,0.6694711538461539,1
2025-08-26,6.5,9.64,5.83,15.47,11.59,33m 16s,Jack in the Box (501 N Milpas St),1,1,34.3868781,-119.4923912,34.4262994,-119.6856795,1,Tuesday,False,False,33.266666666666666,20.903807615230463,Morning,1.3347713546160485,27.901803607214433,0.3768584356819651,0
2025-08-26,17.0,4.6,5.41,10.01,4.41,28m 04s,Asie Dumpling House (Santa Barbara),6,1,34.4227998,-119.6522982,34.416844,-119.696258,1,Tuesday,False,False,28.066666666666663,9.427553444180525,Afternoon,2.2698412698412698,21.399049881235157,0.5404595404595405,1
2025-08-26,20.0,4.760000000000002,13.0,17.76,4.76,29m 53s,Vons:3329,6,1,34.4217622,-119.7417093,34.40306188258483,-119.72368951303754,1,Tuesday,False,False,29.883333333333333,9.557166759620747,Evening,3.7310924369747904,35.65867261572784,0.7319819819819819,0
2025-08-26,20.5,7.32,7.17,14.49,18.85,52m 49s,Flavor of India,12,2,34.44891388222006,-119.9678042395662,34.44082532974802,-119.729410919293,1,Tuesday,False,False,52.81666666666667,21.413695171978546,Evening,0.7687002652519893,16.46071315872515,0.494824016563147,0
2025-08-26,21.5,2.49,2.0,4.49,1.54,8m 56s,7‑Eleven (Montecito St),1,1,34.4192317,-119.7065765,34.41226742768558,-119.6977621609164,1,Tuesday,False,False,8.933333333333334,10.343283582089551,Evening,2.9155844155844157,30.156716417910445,0.4454342984409799,1
2025-08-26,22.5,2.83,6.65,9.48,2.87,12m 58s,7‑Eleven (Montecito St),1,1,34.3998543,-119.7117307,34.41226742768558,-119.6977621609164,1,Tuesday,False,False,12.966666666666669,13.280205655526991,Night,3.303135888501742,43.866323907455005,0.7014767932489452,1
2025-08-26,23.0,3.0700000000000003,11.07,14.14,1.5,19m 14s,"Taco Bell, 821 N Milpas St",1,1,34.4158583,-119.6767938,34.4295465,-119.6900785,1,Tuesday,False,False,19.233333333333334,4.679376083188908,Night,9.426666666666668,44.11091854419411,0.7828854314002829,1
2025-07-26,9.0,3.649999999999999,7.36,11.01,1.87,11m 42s,McDonald's (3940 State St),1,1,34.4403683,-119.7302801,34.440895,-119.753051,5,Saturday,True,False,11.7,9.589743589743591,Morning,5.887700534759357,56.46153846153847,0.6684831970935513,0
2025-07-26,12.0,3.5199999999999996,6.58,10.1,5.14,24m 41s,"McDonald's, Cliff Dr",3,1,34.4252023,-119.7147203,34.40277756928841,-119.7224755809584,5,Saturday,True,False,24.683333333333337,12.494260634706276,Lunch,1.9649805447470816,24.55097906819716,0.6514851485148515,0
2025-07-26,13.0,7.890000000000001,12.46,20.35,22.22,1h 1m,Panda Express (131 N Fairview Ave),6,2,34.4297446,-119.6493338,34.4416296,-119.8327241,5,Saturday,True,False,1.0,1333.2,Lunch,0.915841584158416,1221.0,0.6122850122850123,0
2025-07-26,18.5,4.529999999999999,10.58,15.11,6.51,39m 21s,Nick the Greek (Santa Barbara),12,2,34.4393804,-119.7378043,34.4171204,-119.6957341,5,Saturday,True,False,39.35,9.926302414231255,Evening,2.3210445468509984,23.03939008894536,0.700198544010589,0
2025-06-26,1.0,3.3200000000000003,8.18,11.5,4.22,19m 9s,Habit Burger & Grill (628 State Street),1,1,34.4074084,-119.7263987,34.4184879,-119.697435,3,Thursday,False,False,19.15,13.221932114882506,Night,2.7251184834123223,36.0313315926893,0.711304347826087,1
2025-06-26,2.5,5.039999999999999,3.0,8.04,3.86,16m 28s,7‑Eleven (Montecito St),1,1,34.3999898,-119.7266466,34.410925131581244,-119.69680325583568,3,Thursday,False,False,16.466666666666665,14.064777327935223,Night,2.082901554404145,29.29554655870445,0.373134328358209,1
2025-06-26,12.0,18.12,10.5,28.62,19.63,49m 10s,"Crushcakes & Cafe, E Arrellaga St",6,2,34.3861933,-119.4848899,34.4257107,-119.7052518,3,Thursday,False,False,49.166666666666664,23.955254237288138,Lunch,1.457972491085074,34.92610169491525,0.3668763102725367,1
2025-06-26,13.5,2.7900000000000005,3.86,6.65,3.35,13m 58s,Carl's Jr. (7 S Milpas Street),3,1,34.4119172,-119.6914365,34.4216371,-119.6784399,3,Thursday,False,False,13.966666666666669,14.391408114558471,Lunch,1.9850746268656716,28.568019093078757,0.5804511278195488,1
2025-06-26,13.5,3.5199999999999996,10.84,14.36,4.39,17m 42s,Los Arroyos - Santa Barbara,3,1,34.4195624,-119.6408113,34.4217114,-119.6413115,3,Thursday,False,False,17.7,14.88135593220339,Lunch,3.271070615034169,48.67796610169491,0.754874651810585,1
